Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2026,28,Tamaulipas,La sociedad,Pornografía infantil,Pornografía infantil,Pornografía infantil,2,3,1,,,,,,,,,
2026,28,Tamaulipas,La sociedad,Discriminación,Discriminación,Discriminación,3,5,6,,,,,,,,,
2026,28,Tamaulipas,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,28,41,30,,,,,,,,,
2026,28,Tamaulipas,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,259,258,275,,,,,,,,,
2026,28,Tamaulipas,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,12,6,7,,,,,,,,,
2026,28,Tamaulipas,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,178,191,211,,,,,,,,,
2026,28,Tamaulipas,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,16,13,22,,,,,,,,,
2026,28,Tamaulipas,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,,,,,,,,,
2026,28,Tamaulipas,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,8,8,17,,,,,,,,,
2026,28,Tamaulipas,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,7,12,22,,,,,,,,,
2026,28,Tamaulipas,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,2,3,0,,,,,,,,,
2026,28,Tamaulipas,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,24,31,31,,,,,,,,,
2026,28,Tamaulipas,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,1,0,,,,,,,,,
2026,28,Tamaulipas,Otros bienes jurídicos afectados (del fuero común),Delitos contra la administración de justicia,Delitos contra la administración de justicia,Delitos contra la administración de justicia,3,4,8,,,,,,,,,
2026,28,Tamaulipas,Otros bienes jurídicos afectados (del fuero común),Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,0,5,1,,,,,,,,,
2026,28,Tamaulipas,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,4,2,3,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,2,7,9,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,5,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,1,0,4,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,5,3,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,1,1,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,7,1,4,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,5,6,9,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,1,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,,,,,,,,,
2026,29,Tlaxcala,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,2,5,2,,,,,,,,,
2026,29,Tlaxcala,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,0,1,0,,,,,,,,,
2026,29,Tlaxcala,Libertad personal,Secuestro,Secuestro con calidad de rehén,Secuestro con calidad de rehén,0,0,0,,,,,,,,,
2026,29,Tlaxcala,Libertad personal,Secuestro,Secuestro para causar daño,Secuestro para causar daño,0,0,0,,,,,,,,,
2026,29,Tlaxcala,Libertad personal,Secuestro,Secuestro exprés,Secuestro exprés,0,0,0,,,,,,,,,
2026,29,Tlaxcala,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,,,,,,,,,
2026,29,Tlaxcala,Libertad personal,Rapto,Rapto,Rapto,0,0,0,,,,,,,,,
2026,29,Tlaxcala,Libertad personal,Privación ilegal de la libertad,Privación ilegal de la libertad,Privación ilegal de la libertad,0,0,2,,,,,,,,,
2026,29,Tlaxcala,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,0,1,4,,,,,,,,,
2026,29,Tlaxcala,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La libertad y la seguridad sexual,Violación,Violación simple,Violación simple,2,0,3,,,,,,,,,
2026,29,Tlaxcala,La libertad y la seguridad sexual,Violación,Violación equiparada,Violación equiparada,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La libertad y la seguridad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,0,0,1,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo a casa habitación,Con violencia,2,23,6,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo a casa habitación,Sin violencia,12,0,12,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Con violencia,17,16,12,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,1,0,6,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Con violencia,7,4,4,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Sin violencia,4,0,2,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Con violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Sin violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo a transportista,Con violencia,4,5,1,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,3,9,3,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,2,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo a negocio,Con violencia,2,14,2,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo a negocio,Sin violencia,10,0,12,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo de ganado,Con violencia,0,2,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo de ganado,Sin violencia,2,0,1,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Con violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Sin violencia,2,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,0,1,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Con violencia,0,2,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Sin violencia,0,0,1,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Otros robos,Con violencia,0,3,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Robo,Otros robos,Sin violencia,4,0,7,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Fraude,Fraude,Fraude,2,4,3,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Extorsión,Extorsión presencial,Extorsión presencial,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Extorsión,Tentativa de extorsión presencial,Tentativa de extorsión presencial,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Extorsión,Extorsión por otros medios,Extorsión por otros medios,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Extorsión,Tentativa de extorsión por otros medios,Tentativa de extorsión por otros medios,0,0,0,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,2,2,4,,,,,,,,,
2026,29,Tlaxcala,El patrimonio,Despojo,Despojo,Despojo,2,1,0,,,,,,,,,
2026,29,Tlaxcala,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,6,1,,,,,,,,,
2026,29,Tlaxcala,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,1,0,0,,,,,,,,,
2026,29,Tlaxcala,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,4,5,5,,,,,,,,,
2026,29,Tlaxcala,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La sociedad,Trata de personas,Trata de personas con fines de explotación sexual,Trata de personas con fines de explotación sexual,0,0,1,,,,,,,,,
2026,29,Tlaxcala,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La sociedad,Trata de personas,Trata de personas con fines de tráfico de órganos,Trata de personas con fines de tráfico de órganos,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La sociedad,Pornografía infantil,Pornografía infantil,Pornografía infantil,0,0,0,,,,,,,,,
2026,29,Tlaxcala,La sociedad,Discriminación,Discriminación,Discriminación,0,0,0,,,,,,,,,
2026,29,Tlaxcala,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,13,13,23,,,,,,,,,
2026,29,Tlaxcala,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,7,10,9,,,,,,,,,
2026,29,Tlaxcala,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,0,0,0,,,,,,,,,
2026,29,Tlaxcala,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,1,0,0,,,,,,,,,
2026,29,Tlaxcala,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,4,1,0,,,,,,,,,
2026,29,Tlaxcala,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,,,,,,,,,
2026,29,Tlaxcala,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,0,0,,,,,,,,,
2026,29,Tlaxcala,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,1,0,0,,,,,,,,,
2026,29,Tlaxcala,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,,,,,,,,,
2026,29,Tlaxcala,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,0,0,0,,,,,,,,,
2026,29,Tlaxcala,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,,,,,,,,,
2026,29,Tlaxcala,Otros bienes jurídicos afectados (del fuero común),Delitos contra la administración de justicia,Delitos contra la administración de justicia,Delitos contra la administración de justicia,0,0,0,,,,,,,,,
2026,29,Tlaxcala,Otros bienes jurídicos afectados (del fuero común),Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,0,0,0,,,,,,,,,
2026,29,Tlaxcala,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,7,7,8,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,50,48,55,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,11,15,14,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,2,10,8,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,1,1,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,4,8,6,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,88,96,75,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,11,11,12,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,61,72,66,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,43,39,46,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,357,348,514,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,2,1,2,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,3,0,1,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,60,49,72,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,117,130,109,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,2,1,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,1,1,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,4,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,1,0,1,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La vida y la Integridad corporal,Aborto,Aborto,Aborto,1,1,1,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,14,12,9,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,3,3,4,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Libertad personal,Secuestro,Secuestro con calidad de rehén,Secuestro con calidad de rehén,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Libertad personal,Secuestro,Secuestro para causar daño,Secuestro para causar daño,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Libertad personal,Secuestro,Secuestro exprés,Secuestro exprés,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Libertad personal,Rapto,Rapto,Rapto,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Libertad personal,Privación ilegal de la libertad,Privación ilegal de la libertad,Privación ilegal de la libertad,32,41,49,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,93,82,85,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,66,77,123,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,111,129,135,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,36,33,46,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,6,1,5,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La libertad y la seguridad sexual,Violación,Violación simple,Violación simple,39,29,59,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La libertad y la seguridad sexual,Violación,Violación equiparada,Violación equiparada,2,3,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La libertad y la seguridad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,28,24,31,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,79,102,79,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo a casa habitación,Con violencia,21,25,24,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo a casa habitación,Sin violencia,126,106,115,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Con violencia,68,69,84,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,170,155,186,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Con violencia,22,14,22,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Sin violencia,213,192,164,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Con violencia,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Sin violencia,2,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo de autopartes,Con violencia,0,1,1,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo de autopartes,Sin violencia,10,12,11,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo a transportista,Con violencia,8,2,6,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo a transportista,Sin violencia,1,0,2,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,69,54,62,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,33,43,43,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,9,6,5,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,11,16,16,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo en transporte público individual,Con violencia,2,2,3,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,4,2,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,1,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,1,1,1,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo en transporte individual,Con violencia,4,3,3,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo en transporte individual,Sin violencia,1,2,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,1,1,,,,,,,,,
